Date,Close,Open,High,Low,7_day_MA,14_day_MA,30_day_MA,Daily_Change,Volatility
2017-11-06,6959.2,7389.5,7429.7,6934.7,7011.199999999999,6426.864285714286,5935.136666666667,-0.05823127410514928,336.2853401502923
2017-11-07,7102.8,6959.3,7222.4,6957.8,7104.285714285715,6540.414285714286,6018.173333333334,0.02063455569605699,228.27720304176077
2017-11-08,7444.4,7102.2,7869.1,7027.0,7205.228571428571,6662.585714285715,6107.070000000001,0.04809370952300496,192.65799329628234
2017-11-09,7129.6,7444.4,7457.1,7040.8,7220.2,6751.3,6185.943333333334,-0.04228681962280367,179.9531513107361
2017-11-10,6565.8,7129.6,7319.0,6406.0,7136.442857142858,6808.528571428571,6243.996666666667,-0.07907877019748655,307.8943967073895
2017-11-11,6339.9,6565.8,6821.5,6197.9,6990.171428571428,6852.335714285715,6274.24,-0.03440555606323681,408.6187494241423
2017-11-12,5878.1,6339.9,6490.5,5493.6,6774.257142857144,6833.092857142858,6282.266666666666,-0.07284026561933143,540.481636620345
2017-11-13,6522.5,5878.1,6760.1,5828.3,6711.8714285714295,6861.535714285715,6305.526666666667,0.10962726050934823,540.7797386314346
2017-11-14,6597.1,6522.5,6728.6,6419.2,6639.628571428571,6871.9571428571435,6335.826666666667,0.011437332311230453,512.9117003743911
2017-11-15,7283.2,6597.1,7330.1,6596.9,6616.599999999999,6910.914285714286,6386.623333333334,0.10400024253080886,472.80817110818157
2017-11-16,7853.7,7283.0,7964.6,7119.2,6720.042857142857,6970.121428571429,6461.793333333333,0.07833095342706509,649.8243143525843
2017-11-17,7700.0,7853.7,8000.2,7534.7,6882.071428571428,7009.257142857142,6532.6,-0.01957039357245627,740.0880774481842
2017-11-18,7780.9,7700.0,7857.5,7458.9,7087.928571428572,7039.050000000001,6602.009999999999,0.010506493506493353,764.164573710587
2017-11-19,8042.6,7781.0,8100.9,7675.4,7397.142857142857,7085.7,6670.326666666666,0.033633641352542876,616.7256301282939
2017-11-20,8244.7,8042.6,8294.1,7947.3,7643.171428571428,7177.521428571427,6744.930000000001,0.025128689727202724,549.506686990812
2017-11-21,8100.0,8245.9,8368.4,7819.1,7857.871428571429,7248.75,6815.5,-0.017550668914575462,317.14872281147933
2017-11-22,8234.5,8099.9,8304.4,8091.6,7993.771428571429,7305.185714285714,6893.196666666668,0.01660493827160492,218.2582699027762
2017-11-23,8013.4,8234.5,8266.5,8012.4,8016.585714285714,7368.314285714287,6976.54,-0.026850446293035457,209.34097726414097
2017-11-24,8200.8,8013.4,8332.9,7900.2,8088.1285714285705,7485.1,7058.766666666666,0.023385828736865788,163.71804740962492
2017-11-25,8754.7,8203.5,8762.0,8153.7,8227.242857142857,7657.585714285714,7154.336666666667,0.06754219100575565,250.093374943196
2017-11-26,9318.4,8754.6,9474.6,8746.6,8409.5,7903.321428571428,7272.796666666666,0.06438827144276771,465.3470819363426
2017-11-27,9733.2,9318.4,9733.6,9316.8,8622.142857142857,8132.657142857143,7406.35,0.04451407967032983,671.7875652742814
2017-11-28,9906.0,9732.6,9969.6,9638.2,8880.142857142857,8369.007142857143,7531.633333333333,0.017753667858463773,776.4770008552398
2017-11-29,9837.9,9906.0,11417.8,8938.7,9109.2,8551.485714285714,7655.42,-0.006874621441550599,790.6403543963627
2017-11-30,9946.8,9848.0,10689.1,9023.8,9385.4,8700.992857142857,7771.94,0.011069435550269846,672.986386687482
2017-12-01,10861.5,9947.1,10942.8,9420.9,9765.5,8926.814285714287,7909.3966666666665,0.091959223066715,643.1337393316211
2017-12-02,10912.7,10861.5,11175.2,10715.5,10073.785714285714,9150.514285714286,8038.993333333333,0.0047138977121023995,593.1268369935
2017-12-03,11246.2,10912.7,11851.1,10578.4,10349.185714285715,9379.342857142858,8175.463333333334,0.030560722827531306,630.3211124196266
2017-12-04,11623.9,11244.2,11624.6,10917.8,10619.285714285714,9620.714285714286,8317.466666666667,0.03358467749106353,720.9494051332016
2017-12-05,11667.1,11624.4,11901.9,11486.1,10870.871428571429,9875.507142857143,8460.053333333333,0.003716480699249125,737.6402617226771
2017-12-06,13749.6,11667.1,13843.2,11661.8,11429.685714285715,10269.442857142856,8686.4,0.1784933702462479,1176.0678345353165
2017-12-07,16850.3,13750.1,16879.3,13401.6,12415.9,10900.65,9011.316666666668,0.22551201489497874,2186.1149779155458
2017-12-08,16047.6,16868.0,17294.8,13906.1,13156.77142857143,11461.135714285716,9298.09,-0.04763713405696035,2436.0297067936135
2017-12-09,14843.4,16048.2,16313.2,13151.5,13718.300000000001,11896.042857142858,9555.216666666667,-0.07503925820683466,2280.6104226719713
2017-12-10,15059.6,14840.0,15783.2,13031.0,14263.07142857143,12306.128571428573,9838.343333333332,0.01456539606828633,2033.7764263509853
2017-12-11,16732.5,15060.5,17399.2,15024.6,14992.871428571429,12806.07857142857,10184.763333333332,0.11108528778984827,1835.8501515776431
2017-12-12,17083.9,16733.3,17560.7,16254.5,15766.699999999999,13318.785714285714,10558.29,0.021001045868818347,1247.8010632041364
2017-12-13,16286.8,17083.9,17268.0,15669.9,16129.157142857144,13779.421428571428,10883.766666666666,-0.04665796451629911,877.8980860691355
2017-12-14,16467.9,16286.8,16941.1,16023.6,16074.528571428571,14245.214285714286,11212.793333333335,0.011119434142986995,836.4647864959175
2017-12-15,17604.8,16467.9,17987.0,16442.2,16296.985714285713,14726.878571428573,11556.846666666668,0.06903733930859413,1015.9261184236186
2017-12-16,19345.5,17594.1,19587.7,17318.5,16940.14285714286,15329.221428571429,11939.906666666668,0.09887644278833041,1321.464176405797
2017-12-17,19065.7,19346.6,19870.6,18750.9,17512.442857142854,15887.757142857141,12318.763333333334,-0.014463311881315999,1236.0195600625352
2017-12-18,18972.3,19065.7,19221.1,18114.4,17832.414285714287,16412.64285714286,12691.81,-0.004898849766858837,1289.2288475785092
2017-12-19,17523.7,18971.2,19022.0,16812.8,17895.242857142857,16830.971428571425,13007.846666666668,-0.07635342051306371,1256.9848180694873
2017-12-20,16462.0,17521.7,17813.6,15642.7,17920.27142857143,17024.714285714286,13281.756666666666,-0.060586519970097674,1220.8451071754864
2017-12-21,15632.1,16461.1,17301.8,14953.0,17800.87142857143,16937.7,13532.826666666666,-0.05041307253067673,1412.4050324585808
2017-12-22,13665.0,15632.1,15823.7,10875.7,17238.042857142857,16767.514285714286,13713.843333333332,-0.12583721956742855,2114.193475738959
2017-12-23,14396.5,13665.0,15493.2,13356.1,16531.042857142857,16735.592857142856,13926.613333333335,0.05353091840468349,2119.4705123820854
2017-12-24,13790.0,14396.6,14413.7,12166.5,15777.371428571429,16644.90714285714,14112.92,-0.04212829507171878,2002.73214527413
2017-12-25,13833.5,13790.0,14467.4,13010.7,15043.257142857143,16437.835714285717,14282.213333333335,0.0031544597534445273,1520.0996314465183
2017-12-26,15756.6,13830.2,16094.7,13748.5,14790.814285714287,16343.028571428571,14496.82,0.13901760219756398,1138.3018659807547
2017-12-27,15416.6,15757.0,16514.6,14534.7,14641.471428571429,16280.871428571429,14686.266666666666,-0.021578259269131705,932.470721102982
2017-12-28,14398.7,15416.3,15505.5,13466.1,14465.271428571428,16133.07142857143,14836.023333333334,-0.0660262314647847,824.345982611457
2017-12-29,14392.6,14398.5,15109.8,13951.1,14569.214285714286,15903.628571428571,14987.846666666668,-0.000423649357233713,749.0544871782922
2017-12-30,12531.5,14392.1,14461.5,11962.1,14302.785714285714,15416.914285714285,15074.003333333332,-0.12930950627405757,1079.5103634342443
2017-12-31,13850.4,12532.4,14241.8,12359.4,14311.414285714285,15044.392857142857,15173.633333333333,0.10524677811913974,1074.9603270641826
2018-01-01,13444.9,13850.5,13921.5,12877.7,14255.9,14649.578571428572,15258.04,-0.029277132790388682,1113.1120279049617
2018-01-02,14754.1,13444.9,15306.1,12934.2,14112.685714285715,14451.75,15374.970000000001,0.09737521290600903,938.6728884060734
2018-01-03,15156.6,14754.1,15435.0,14579.7,14075.542857142858,14358.507142857143,15492.726666666666,0.027280552524383106,881.9059074095369
2018-01-04,15180.1,15156.5,15408.7,14244.7,14187.17142857143,14326.221428571429,15609.826666666668,0.001550479659026438,974.2465083579456
2018-01-05,16954.8,15180.1,17126.9,14832.4,14553.199999999999,14561.207142857145,15716.666666666666,0.11690963827642764,1436.1212901423157
2018-01-06,17172.3,16954.8,17252.8,16286.6,15216.171428571428,14759.478571428572,15727.4,0.012828225635218349,1418.3536391585553
2018-01-07,16228.2,17174.5,17184.8,15791.1,15555.857142857143,14933.635714285716,15733.420000000002,-0.05497807515591957,1317.923102027268
2018-01-08,14976.2,16228.3,16302.9,13902.3,15774.614285714286,15015.257142857143,15737.846666666668,-0.07714965307304567,997.1966830881152
2018-01-09,14778.5,14976.2,15324.6,14613.4,15778.100000000002,14945.392857142857,15728.476666666667,-0.013200945500193684,993.0690274766238
2018-01-10,15043.0,14778.5,15045.4,13613.1,15761.871428571429,14918.707142857142,15672.160000000002,0.01789762154481167,1005.7652769811583
2018-01-11,13535.4,15046.7,15109.1,13048.3,15526.914285714285,14857.042857142858,15553.876666666667,-0.1002193711360766,1310.3222102833854
2018-01-12,13886.7,13529.2,14176.4,13410.0,15088.614285714286,14820.907142857144,15473.873333333333,0.025954164634957255,1265.4618938403212
2018-01-13,14292.2,13896.0,14640.7,13888.2,14677.17142857143,14946.67142857143,15401.35,0.02920060201487762,886.5566173202421
2018-01-14,13695.2,14291.9,14446.1,13094.7,14315.314285714285,14935.585714285715,15271.03,-0.04177103594967879,626.8824887982792
2018-01-15,13697.5,13695.5,14396.6,13475.4,14132.642857142857,14953.628571428571,15082.763333333334,0.0001679420526898845,587.2581115010903
2018-01-16,11362.0,13704.4,13711.0,10050.7,13644.57142857143,14711.335714285715,14825.973333333333,-0.17050556670925354,1129.9754344148207
2018-01-17,11192.3,11357.7,11769.6,9271.3,13094.471428571429,14428.17142857143,14566.640000000001,-0.014935750748107823,1264.9657119388473
2018-01-18,11245.4,11202.0,12004.7,10660.2,12767.328571428572,14147.121428571429,14357.363333333333,0.004744333157617353,1418.7036050731726
2018-01-19,11580.2,11229.6,11973.2,10901.5,12437.828571428572,13763.221428571429,14194.636666666665,0.029772173510946853,1382.78762012861
2018-01-20,12858.9,11579.2,13082.2,11567.3,12233.07142857143,13455.121428571429,14102.196666666667,0.11042123624807854,1148.748518626948
2018-01-21,11594.9,12857.1,12860.2,11164.5,11933.028571428571,13124.171428571428,14033.193333333333,-0.0982976770952414,962.3756849835738
2018-01-22,10864.8,11597.5,11970.9,10136.8,11528.357142857143,12830.5,13915.470000000001,-0.0629673390887373,637.5005695608866
2018-01-23,10903.2,10869.0,11438.0,10056.6,11462.814285714285,12553.692857142858,13819.243333333334,0.0035343494588029323,679.6466666059275
2018-01-24,11452.3,10899.4,11549.5,10584.5,11499.957142857142,12297.214285714286,13739.87,0.05036136180203954,669.4267419644369
2018-01-25,11203.0,11439.9,11740.9,10983.8,11493.9,12130.614285714286,13588.083333333334,-0.021768553041746963,672.2995810400632
2018-01-26,11118.1,11203.1,11655.3,10389.4,11427.885714285714,11932.857142857143,13444.8,-0.007578327233776605,684.980913185578
2018-01-27,11467.5,11118.0,11621.7,10908.4,11229.114285714284,11731.092857142856,13347.093333333332,0.03142623289950608,286.4698787456476
2018-01-28,11795.1,11471.2,12112.7,11433.3,11257.714285714286,11595.371428571429,13260.51,0.028567691301504272,334.9638957089949
2018-01-29,11244.8,11794.9,11888.1,11119.0,11312.0,11420.17857142857,13217.62,-0.046654966893031946,288.2017349010508
2018-01-30,10166.0,11244.5,11277.2,9917.7,11206.685714285715,11334.75,13094.806666666667,-0.09593767785998852,511.03201278903526
2018-01-31,10265.4,10166.3,10397.7,9742.2,11037.128571428571,11268.542857142855,12988.823333333334,0.009777690340350143,604.3408743258436
2018-02-01,9181.1,10266.2,10303.0,8789.2,10748.285714285714,11121.092857142856,12803.056666666667,-0.10562666822530042,915.121550084217
2018-02-02,8893.2,9179.8,9201.4,7915.8,10430.442857142858,10929.164285714287,12594.276666666667,-0.0313578982910544,1127.0977876196487
2018-02-03,9241.1,8894.4,9506.9,8249.3,10112.385714285714,10670.75,12396.31,0.039119776908199455,1099.4713145091737
2018-02-04,8222.2,9241.5,9382.1,7932.1,9601.971428571429,10429.842857142856,12105.223333333333,-0.11025743688521927,1014.1201847155844
2018-02-05,6938.5,8220.8,8383.2,6651.9,8986.785714285714,10149.392857142857,11764.096666666668,-0.1561260976381018,1148.670143294054
2018-02-06,7701.2,6939.3,7896.2,5996.6,8634.671428571428,9920.67857142857,11479.863333333333,0.10992289399726163,1103.8532204876208
2018-02-07,7594.7,7693.8,8536.5,7196.6,8253.142857142857,9645.135714285714,11233.813333333332,-0.013829013660208833,886.4036079520494
2018-02-08,8164.2,7595.1,8489.9,7595.1,8107.871428571429,9428.078571428572,11013.336666666666,0.07498650374603333,786.6964677567101
2018-02-09,8699.8,8163.6,8735.6,7784.6,8080.242857142856,9255.342857142858,10801.896666666666,0.06560348840057806,757.3685911477147
2018-02-10,8559.6,8697.3,9066.6,8172.2,7982.885714285715,9047.635714285714,10636.036666666669,-0.016115312995700903,613.3905999403382
2018-02-11,8081.9,8559.7,8564.2,7843.7,7962.842857142857,8782.407142857142,10442.543333333333,-0.05580868264872196,606.5213182763976
2018-02-12,8903.5,8083.6,8984.9,8083.6,8243.557142857142,8615.17142857143,10262.92,0.10165926329204766,498.52493370316284
2018-02-13,8539.2,8906.2,8942.7,8378.0,8363.271428571428,8498.971428571429,10091.053333333333,-0.04091649351378668,444.24008416720727
2018-02-14,9476.3,8542.6,9500.0,8541.6,8632.07142857143,8442.607142857143,9950.346666666666,0.10974095934045325,470.1864868122977
2018-02-15,10037.3,9475.6,10206.8,9348.5,8899.657142857142,8503.764285714287,9906.189999999999,0.059200320800312456,655.8710311667625
2018-02-16,10178.7,10031.3,10294.3,9707.7,9110.92857142857,8595.585714285715,9872.403333333332,0.014087453797336114,802.5541824165098
2018-02-17,11073.5,10177.3,11095.9,10070.9,9470.057142857142,8726.471428571429,9866.673333333334,0.08790906500830165,1041.5908823479735
2018-02-18,10398.8,11073.7,11271.6,10137.2,9801.042857142858,8881.942857142858,9827.293333333333,-0.06092924549600409,883.0054395021789
2018-02-19,11169.4,10396.6,11250.5,10324.8,10124.742857142857,9184.15,9770.976666666666,0.07410470438896799,913.9235833429631
2018-02-20,11238.7,11169.7,11791.5,11119.9,10510.385714285714,9436.828571428572,9759.103333333334,0.006204451447705539,670.5034636464437
2018-02-21,10473.0,11240.9,11289.7,10252.2,10652.771428571428,9642.421428571428,9746.043333333333,-0.06813065568081722,497.9287021059619
2018-02-22,9841.7,10470.1,10930.2,9743.9,10624.828571428572,9762.242857142857,9710.660000000002,-0.06027881218371045,541.7816464046443
2018-02-23,10170.4,9840.6,10419.1,9597.8,10623.642857142857,9867.285714285714,9667.929999999998,0.03339870144385615,542.9286167233383
2018-02-24,9704.3,10163.8,10506.1,9394.5,10428.042857142858,9949.050000000001,9617.973333333332,-0.04582907260284752,597.7225132593836
2018-02-25,9585.2,9703.1,9860.3,9330.1,10311.814285714285,10056.42857142857,9566.876666666667,-0.012272909947136701,678.0607874140343
2018-02-26,10285.1,9590.9,10378.4,9410.3,10185.485714285713,10155.114285714286,9527.463333333335,0.07301882068188448,564.5273286226906
2018-02-27,10594.4,10287.8,10867.2,10120.5,10093.442857142858,10301.914285714285,9487.44,0.030072629337585477,389.61390656705356
2018-02-28,10333.9,10584.4,11070.7,10303.4,10073.57142857143,10363.17142857143,9457.076666666666,-0.02458846182889074,370.0868984183534
2018-03-01,10904.5,10335.1,11047.8,10248.7,10225.4,10425.114285714286,9481.693333333333,0.05521632684659239,464.9552666654787
2018-03-02,10827.7,10904.5,11167.0,10677.1,10319.300000000001,10471.471428571429,9500.436666666668,-0.0070429639139804046,515.6097070459086
2018-03-03,11402.3,10822.5,11420.7,9585.5,10561.871428571429,10494.957142857145,9574.476666666666,0.053067595149477675,574.1512481169548
2018-03-04,11416.5,11402.8,11490.3,10878.4,10823.485714285716,10567.65,9658.586666666668,0.0012453627776851661,461.03264681424434
2018-03-05,11330.6,11415.7,11506.9,11281.2,10972.842857142856,10579.164285714285,9728.236666666666,-0.007524197433539159,425.53093055278885
2018-03-06,10675.1,11314.2,11316.4,10412.0,10984.371428571429,10538.907142857142,9810.0,-0.05785218788060653,414.5199822858548
2018-03-07,9902.9,10779.0,10899.0,9422.1,10922.8,10498.185714285713,9908.813333333332,-0.0723365589081133,540.1991885715041
2018-03-08,9300.0,9910.7,10109.0,9037.0,10693.585714285713,10459.492857142857,9962.106666666667,-0.06088115602500277,818.1545909923609
2018-03-09,9217.0,9301.9,9420.5,8351.0,10463.485714285713,10391.392857142857,10016.183333333332,-0.008924731182795687,983.8663754605458
2018-03-10,8762.0,9216.2,9500.0,8691.1,10086.300000000001,10324.085714285713,10036.109999999999,-0.049365303244005676,1066.5955340865114
2018-03-11,9529.6,8732.2,9719.6,8516.4,9816.742857142857,10320.114285714286,10063.77,0.08760556950467935,899.7788318194788
2018-03-12,9137.4,9535.8,9892.2,8804.1,9503.42857142857,10238.135714285714,10083.029999999999,-0.04115597716588326,624.5256939317169
2018-03-13,9154.9,9138.7,9482.0,8875.1,9286.257142857143,10135.314285714287,10118.796666666667,0.001915205638365336,355.6000274518302
2018-03-14,8210.6,9154.9,9353.4,7958.5,9044.5,9983.649999999998,10095.7,-0.10314694862860319,433.27676682069057
2018-03-15,8264.4,8210.2,8427.0,7691.7,8896.557142857142,9795.07142857143,10086.54,0.00655250529802931,502.7323139840216
2018-03-16,8289.2,8264.3,8604.8,7929.1,8764.014285714286,9613.75,10046.970000000001,0.003000822806253467,525.9379698169284
2018-03-17,7874.9,8198.0,8344.8,7760.2,8637.285714285714,9361.792857142858,9974.890000000001,-0.04998069777541869,624.2013201645343
2018-03-18,8201.2,7873.2,8283.6,7323.3,8447.514285714286,9132.128571428571,9908.973333333333,0.04143544679932454,496.59126864569413
2018-03-19,8616.8,8200.9,8698.3,8127.7,8373.142857142857,8938.285714285714,9827.083333333334,0.05067551090084366,406.94285371582
2018-03-20,8912.6,8614.1,9039.6,8326.8,8338.528571428573,8812.392857142857,9777.543333333335,0.03432828892396267,332.940849172217
2018-03-21,8905.9,8912.4,9173.4,8775.1,8437.857142857143,8741.17857142857,9702.093333333332,-0.0007517447209569594,387.6379576233188
2018-03-22,8726.2,8903.7,9096.2,8499.1,8503.828571428572,8700.192857142856,9618.343333333332,-0.020177635050921183,392.46395466869296
2018-03-23,8916.8,8725.3,8917.0,8305.6,8593.485714285713,8678.75,9566.47,0.021842268112121976,406.68966230834883
2018-03-24,8547.4,8917.3,9008.8,8523.6,8689.557142857144,8663.421428571428,9523.326666666666,-0.041427417907769604,262.52914668099953
2018-03-25,8473.2,8549.1,8679.0,8392.2,8728.414285714285,8587.964285714286,9466.753333333334,-0.008681002410089511,187.651222827041
2018-03-26,8143.5,8474.0,8515.7,7865.9,8660.800000000001,8516.971428571427,9414.726666666667,-0.038910919133267274,291.2453204200482
2018-03-27,7801.7,8146.5,8218.3,7760.6,8502.1,8420.314285714287,9355.276666666667,-0.04197212500767489,409.73421466430017
2018-03-28,7954.9,7803.0,8110.4,7754.5,8366.242857142857,8402.05,9277.603333333333,0.01963674583744557,411.190551355097
2018-03-29,7129.2,7955.2,7980.7,6954.9,8138.099999999999,8320.964285714286,9162.096666666668,-0.10379765930432816,584.64059614994
2018-03-30,6853.7,7132.4,7288.1,6603.8,7843.371428571429,8218.42857142857,9046.09,-0.03864388711215849,643.6980288775417
2018-03-31,6938.2,6856.5,7221.5,6804.9,7613.4857142857145,8151.521428571427,8913.88,0.012329106905758946,637.6819882159996
2018-04-01,6825.2,6939.1,7047.7,6460.1,7378.057142857142,8053.2357142857145,8780.463333333335,-0.016286644951140072,567.763057554534
2018-04-02,7068.4,6825.4,7121.3,6787.6,7224.471428571428,7942.635714285714,8636.0,0.03563265545331995,461.6986958116124
2018-04-03,7424.2,7067.2,7519.3,7032.9,7170.542857142857,7836.321428571428,8502.923333333332,0.05033670986361849,401.1098679792513
2018-04-04,6808.9,7423.8,7432.9,6726.9,7006.828571428571,7686.535714285715,8352.2,-0.08287761644352254,221.09108767082785
2018-04-05,6782.0,6808.7,6918.2,6592.5,6957.228571428571,7547.664285714286,8222.43,-0.003950711568682097,227.90334730787663
2018-04-06,6624.3,6783.7,6859.7,6523.4,6924.457142857143,7383.914285714285,8113.143333333334,-0.02325272780890586,259.56537941398096
2018-04-07,6905.7,6624.5,7071.9,6616.1,6919.814285714286,7266.650000000001,8033.333333333333,0.0424799601467325,259.56925491106534
2018-04-08,7030.5,6905.9,7113.4,6903.9,6949.142857142857,7163.6,7960.45,0.01807202745558012,258.69399462877277
2018-04-09,6781.9,7035.7,7192.5,6633.2,6908.214285714285,7066.342857142858,7894.446666666668,-0.03536021620083929,259.3444840909837
2018-04-10,6854.8,6782.6,6899.5,6671.6,6826.8714285714295,6998.707142857143,7805.286666666667,0.010749200076674681,125.06836416188412
2018-04-11,6962.1,6855.6,6988.6,6818.4,6848.757142857144,6927.7928571428565,7732.776666666668,0.015653264865495675,134.45165000966327
2018-04-12,7926.6,6963.3,8009.6,6779.3,7012.271428571429,6984.75,7691.833333333333,0.13853578661610721,423.9877620649016
2018-04-13,7887.4,7926.9,8228.0,7756.6,7192.714285714285,7058.585714285714,7681.06,-0.004945373804657871,494.3016198925809
2018-04-14,8004.4,7891.1,8180.2,7839.3,7349.671428571429,7134.742857142858,7672.3933333333325,0.014833785531353838,558.2729670279136
2018-04-15,8363.6,8004.6,8411.5,8004.6,7540.114285714286,7244.6285714285705,7674.873333333334,0.044875318574783885,650.9369668115161
2018-04-16,8070.0,8362.2,8412.9,7908.5,7724.128571428571,7316.171428571428,7681.376666666667,-0.035104500454349874,578.9609621677138
2018-04-17,7908.6,8070.0,8171.7,7852.8,7874.671428571428,7350.771428571429,7671.623333333334,-0.019999999999999907,434.1332848878376
2018-04-18,8178.4,7908.5,8227.6,7895.3,8048.428571428572,7448.592857142857,7657.01,0.03411476114609413,172.70102985847566
2018-04-19,8290.8,8179.0,8303.7,8126.7,8100.457142857143,7556.364285714285,7636.283333333334,0.013743519514819447,184.34875333735584
2018-04-20,8867.0,8292.3,8926.2,8224.5,8240.4,7716.557142857143,7634.986666666667,0.06949872147440539,318.5941409796585
2018-04-21,8923.1,8867.0,9027.7,8614.5,8371.642857142857,7860.657142857142,7641.55,0.006326829818428026,387.04518193235253
2018-04-22,8806.7,8923.6,9022.3,8766.5,8434.942857142856,7987.528571428571,7637.880000000001,-0.013044793849671055,420.31449279920207
2018-04-23,8952.8,8809.3,9001.0,8785.3,8561.057142857144,8142.592857142858,7651.3933333333325,0.016589641977130976,424.97934795750814
2018-04-24,9645.3,8952.7,9734.8,8937.0,8809.157142857142,8341.914285714285,7690.463333333333,0.0773501027611474,483.5031294525394
2018-04-25,8873.1,9645.0,9753.1,8768.1,8908.4,8478.414285714285,7714.783333333334,-0.08005971820472135,395.7991409792688
2018-04-26,9287.0,8874.5,9303.6,8669.8,9050.714285714286,8575.585714285715,7764.293333333333,0.04664660603396786,305.52590413117366
2018-04-27,8940.9,9282.8,9386.3,8920.2,9061.271428571428,8650.835714285715,7797.16,-0.03726714762571337,299.33385327125825
2018-04-28,9352.4,8940.8,9428.9,8895.5,9122.6,8747.121428571429,7871.266666666666,0.04602444944021289,310.09156712161035
2018-04-29,9415.1,9352.2,9565.1,9182.8,9209.514285714286,8822.228571428572,7956.6466666666665,0.0067041614986529385,291.49770398497446
2018-04-30,9245.1,9415.8,9456.7,9135.4,9251.271428571428,8906.164285714285,8033.543333333333,-0.018056101369077315,268.6335714579024
2018-05-01,9074.9,9245.1,9245.1,8851.0,9169.785714285714,8989.471428571429,8108.533333333334,-0.01840975219305374,209.1063878233046
2018-05-02,9243.2,9076.8,9265.7,8991.9,9222.657142857142,9065.528571428573,8181.026666666667,0.01854565890533233,163.37707771823654
2018-05-03,9749.7,9244.2,9809.4,9171.4,9288.757142857143,9169.735714285714,8258.543333333333,0.05479703998615193,259.23030852330317
2018-05-04,9708.6,9747.6,9800.9,9549.0,9398.42857142857,9229.85,8355.2,-0.004215514323517633,249.75681314877986
2018-05-05,9853.5,9709.5,9992.8,9691.3,9470.014285714287,9296.307142857144,8457.583333333334,0.01492491193374934,300.93481258990846
2018-05-06,9656.4,9859.6,9957.7,9446.7,9504.485714285716,9357.0,8558.653333333334,-0.02000304460344049,307.3479755833629
2018-05-07,9431.6,9651.1,9675.6,9204.2,9531.128571428571,9391.199999999999,8642.85,-0.023279897270204186,288.628698701706
2018-05-08,9196.4,9373.9,9404.4,9079.8,9548.485714285716,9359.135714285714,8715.046666666667,-0.02493744433606182,258.7241029137537
2018-05-09,9319.1,9194.9,9377.9,8988.0,9559.328571428572,9390.992857142857,8799.619999999999,0.013342177373754982,245.02531647615794
2018-05-10,9025.7,9319.2,9393.3,9013.4,9455.9,9372.328571428572,8871.983333333334,-0.03148372696934254,298.28965788298905
2018-05-11,8408.3,9026.0,9028.7,8359.6,9270.142857142857,9334.285714285714,8920.19,-0.0684046666740531,470.09374546334
2018-05-12,8459.5,8409.6,8646.1,8184.1,9071.0,9270.507142857143,8937.953333333333,0.006089221364604214,476.99754017527783
2018-05-13,8693.5,8489.1,8758.4,8330.0,8933.442857142858,9218.964285714286,8964.823333333334,0.027661209291329314,414.83314660684454
2018-05-14,8674.1,8693.4,8878.3,8305.1,8825.228571428572,9178.17857142857,8987.146666666667,-0.0022315523091964717,358.153852947129
2018-05-15,8477.0,8674.0,8842.1,8436.5,8722.457142857143,9135.471428571427,8990.926666666666,-0.022722818505666376,336.45362165345483
2018-05-16,8344.4,8477.0,8496.4,8120.1,8583.214285714286,9071.271428571428,9000.073333333334,-0.015642326294679765,234.67379081428842
2018-05-17,8063.0,8344.6,8458.7,8022.3,8445.685714285715,8950.792857142858,9005.22,-0.03372321556972335,213.25308460873904
2018-05-18,8245.7,8064.4,8273.6,7939.8,8422.457142857142,8846.3,9007.463333333335,0.02265905990326189,226.4512078212707
2018-05-19,8245.1,8244.7,8389.1,8153.2,8391.82857142857,8731.414285714285,9005.94,-7.276519883092636e-05,234.94592082900084
2018-05-20,8529.0,8243.9,8580.4,8184.7,8368.328571428572,8650.885714285714,8994.673333333334,0.03443257207311001,206.21271957419617
2018-05-21,8403.3,8529.5,8550.6,8375.5,8329.642857142857,8577.435714285713,8977.346666666668,-0.014737952866690218,159.37003960502756
2018-05-22,8006.0,8403.8,8414.5,7979.3,8262.357142857143,8492.407142857142,8950.656666666668,-0.04727904513702941,184.26966522926378
2018-05-23,7512.3,8005.7,8047.4,7467.6,8143.4857142857145,8363.35,8902.640000000001,-0.0616662503122658,331.83169141669
2018-05-24,7592.9,7512.3,7736.6,7293.4,8076.328571428571,8261.007142857143,8834.226666666666,0.010729070990242562,392.8039660112568
2018-05-25,7477.7,7593.9,7653.4,7355.6,7966.614285714286,8194.535714285714,8787.713333333335,-0.01517206864307441,441.81041344501284
2018-05-26,7361.3,7478.5,7619.3,7331.5,7840.357142857143,8116.092857142858,8723.523333333334,-0.015566283750350962,474.0681521226866
2018-05-27,7366.7,7361.9,7411.8,7267.5,7674.314285714286,8021.321428571428,8671.05,0.0007335660820777523,388.495853382126
2018-05-28,7119.3,7367.3,7446.9,7090.6,7490.885714285714,7910.264285714286,8596.613333333333,-0.03358355844543681,272.8468949706009
2018-05-29,7467.7,7119.3,7533.0,7069.8,7413.985714285714,7838.171428571429,8531.7,0.048937395530459504,153.0098845230638
2018-05-30,7400.1,7469.2,7565.2,7306.8,7397.9571428571435,7770.721428571428,8470.2,-0.00905231865232925,146.7428914473612
2018-05-31,7502.6,7400.8,7611.9,7355.0,7385.057142857143,7730.692857142857,8417.79,0.013851164173457109,129.73267202340156
